,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,player_id,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,week,year
968,Kjell Scherpen,GK,Brighton,0.0,0,0,0,0,0.0,476,12,0,0,0.0,0.0,2021-08-21T16:30:00Z,0,18,0,0,0,0,2,0,1923,0,2,0.0,0,-390,96,486,45,True,0,2,2022
969,Conor Coady,DEF,Wolves,1.5,0,0,16,0,0.5,429,17,1,0,1.8,17.0,2021-08-22T13:00:00Z,90,17,0,0,0,0,2,0,496233,1,0,0.0,2,-21378,13556,34934,45,True,0,2,2022
970,Angus Gunn,GK,Norwich,-1.5,0,0,0,0,0.0,448,16,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,12,0,0,0,0,2,0,112261,0,5,0.0,0,1187,3777,2590,40,False,0,2,2022
971,Mbwana Ally Samatta,FWD,Aston Villa,0.0,0,0,0,0,0.0,48,11,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,14,0,0,0,0,2,0,101,0,2,0.0,0,-28,0,28,55,True,0,2,2022
972,Adam Lallana,MID,Brighton,2.5,0,0,14,1,3.2,53,12,0,0,1.3,8.2,2021-08-21T16:30:00Z,79,18,0,0,0,0,2,0,18760,0,2,2.0,3,-2112,1002,3114,55,True,0,2,2022
973,Haydon Roberts,DEF,Brighton,1.5,0,0,0,0,0.0,560,12,0,0,0.0,0.0,2021-08-21T16:30:00Z,0,18,0,0,0,0,2,0,0,0,2,0.0,0,0,0,0,40,True,0,2,2022
974,Youri Tielemans,MID,Leicester,5.0,0,0,28,0,5.8,210,20,4,1,8.4,43.0,2021-08-23T19:00:00Z,90,19,0,0,0,0,2,0,376007,1,4,35.0,7,-29005,19504,48509,65,False,0,2,2022
975,Hugo Lloris,GK,Spurs,11.0,0,3,35,1,10.0,353,17,0,0,5.4,44.0,2021-08-22T13:00:00Z,90,20,0,0,0,0,2,6,363408,1,0,0.0,11,32520,49646,17126,55,False,0,2,2022
976,Craig Cathcart,DEF,Watford,0.5,0,0,7,0,1.7,379,12,2,0,0.9,7.2,2021-08-21T16:30:00Z,64,4,0,0,0,0,2,0,12032,0,2,0.0,1,-166,1086,1252,45,False,0,2,2022
977,Saman Ghoddos,MID,Brentford,0.0,0,0,4,0,0.3,85,13,0,0,0.3,2.2,2021-08-21T14:00:00Z,20,7,0,0,0,0,2,0,4058,0,0,0.0,1,-771,117,888,55,False,0,2,2022
978,Illan Meslier,GK,Leeds,2.0,0,0,20,0,0.0,199,14,2,0,4.4,44.2,2021-08-21T14:00:00Z,90,8,0,0,0,0,2,6,279258,2,2,0.0,3,-17332,5620,22952,50,True,0,2,2022
979,Francisco Casilla CortÃ©s,GK,Leeds,0.0,0,0,0,0,0.0,183,14,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,8,0,0,0,0,2,0,701,2,2,0.0,0,-173,0,173,45,True,0,2,2022
980,Gabriel MagalhÃ£es,DEF,Arsenal,0.0,0,0,0,0,0.0,23,18,0,0,0.0,0.0,2021-08-22T15:30:00Z,0,6,0,0,0,0,2,0,5261,2,0,0.0,0,-1748,157,1905,50,True,0,2,2022
981,Tanguy Ndombele,MID,Spurs,0.5,0,0,0,0,0.0,375,17,0,0,0.0,0.0,2021-08-22T13:00:00Z,0,20,0,0,0,0,2,0,21873,1,0,0.0,0,-4615,1262,5877,59,False,0,2,2022
982,Francisco Sierralta,DEF,Watford,-0.5,0,0,0,0,0.0,396,12,0,0,0.0,0.0,2021-08-21T16:30:00Z,0,4,0,0,0,0,2,0,11739,0,2,0.0,0,-2137,74,2211,45,False,0,2,2022
983,Jordan Henderson,MID,Liverpool,1.9,0,0,13,1,15.1,222,15,0,0,2.5,8.2,2021-08-21T11:30:00Z,90,5,0,0,0,0,2,0,46968,0,2,2.0,3,-8361,4127,12488,50,True,0,2,2022
984,Ibrahima Diallo,MID,Southampton,0.5,0,0,3,0,1.6,349,19,0,0,0.2,0.4,2021-08-22T13:00:00Z,20,13,0,0,0,0,2,0,8855,1,1,0.0,1,-127,858,985,45,True,0,2,2022
985,Calum Chambers,DEF,Arsenal,0.5,0,0,0,0,0.0,10,18,0,0,0.0,0.0,2021-08-22T15:30:00Z,0,6,0,0,0,0,2,0,29487,2,0,0.0,0,-2702,1502,4204,45,True,0,2,2022
986,Dwight McNeil,MID,Burnley,1.0,0,0,17,0,16.2,118,15,2,0,6.5,26.6,2021-08-21T11:30:00Z,90,11,0,0,0,0,2,0,18186,0,2,22.0,2,-3850,699,4549,60,False,0,2,2022
987,Jonathan Castro Otto,DEF,Wolves,0.0,0,0,0,0,0.0,433,17,0,0,0.0,0.0,2021-08-22T13:00:00Z,0,17,0,0,0,0,2,0,422,1,0,0.0,0,-51,38,89,45,True,0,2,2022
988,Patrik Gunnarsson,GK,Brentford,-0.5,0,0,0,0,0.0,94,13,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,7,0,0,0,0,2,0,108214,0,0,0.0,0,2429,7164,4735,40,False,0,2,2022
989,Matthew Longstaff,MID,Newcastle,-0.5,0,0,0,0,0.0,312,11,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,2,0,0,0,0,2,0,10436,0,2,0.0,0,-434,842,1276,45,False,0,2,2022
990,James Tomkins,DEF,Crystal Palace,0.5,0,0,0,0,0.0,147,13,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,3,0,0,0,0,2,0,10345,0,0,0.0,0,-869,395,1264,45,True,0,2,2022
991,Timo Werner,FWD,Chelsea,1.5,0,0,2,0,0.0,134,18,0,0,0.0,0.0,2021-08-22T15:30:00Z,1,1,0,0,0,0,2,0,284094,2,0,0.0,1,-85067,16214,101281,89,False,0,2,2022
992,David Raya Martin,GK,Brentford,6.5,0,0,26,1,0.0,80,13,0,0,1.6,16.4,2021-08-21T14:00:00Z,90,7,0,0,0,0,2,2,299591,0,0,0.0,6,88761,106397,17636,45,False,0,2,2022
993,Nick Pope,GK,Burnley,1.5,0,0,23,0,0.0,112,15,2,0,4.9,48.8,2021-08-21T11:30:00Z,90,11,0,0,0,0,2,6,275954,0,2,0.0,3,-26086,3274,29360,55,False,0,2,2022
994,Ezri Konsa Ngoyo,DEF,Aston Villa,4.0,0,0,22,1,10.5,45,11,0,0,3.0,15.4,2021-08-21T14:00:00Z,90,14,0,0,0,0,2,0,76463,0,2,4.0,6,-4576,3228,7804,50,True,0,2,2022
995,Kristoffer Klaesson,GK,Leeds,0.0,0,0,0,0,0.0,490,14,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,8,0,0,0,0,2,0,11641,2,2,0.0,0,-670,407,1077,45,True,0,2,2022
996,Gabriel Teodoro Martinelli Silva,MID,Arsenal,2.0,0,0,9,0,16.0,26,18,2,0,2.5,7.2,2021-08-22T15:30:00Z,78,6,0,0,0,0,2,0,26785,2,0,2.0,2,-3706,2934,6640,55,True,0,2,2022
997,Christian Marques,DEF,Wolves,-0.5,0,0,0,0,0.0,549,17,0,0,0.0,0.0,2021-08-22T13:00:00Z,0,17,0,0,0,0,2,0,14604,1,0,0.0,0,4940,6001,1061,40,True,0,2,2022
998,Heung-Min Son,MID,Spurs,7.0,0,0,7,1,3.3,359,17,0,0,4.4,4.0,2021-08-22T13:00:00Z,71,20,0,0,0,0,2,0,1758548,1,0,37.0,3,115573,200623,85050,100,False,0,2,2022
999,Jack Cork,MID,Burnley,1.0,0,0,7,0,0.7,101,15,2,0,0.6,3.8,2021-08-21T11:30:00Z,90,11,0,0,0,0,2,0,12156,0,2,1.0,2,1400,2737,1337,45,False,0,2,2022
1000,Domingos Quina,MID,Watford,-0.5,0,0,0,0,0.0,397,12,0,0,0.0,0.0,2021-08-21T16:30:00Z,0,4,0,0,0,0,2,0,7034,0,2,0.0,0,-536,414,950,45,False,0,2,2022
1001,Aaron Ramsey,MID,Aston Villa,0.5,0,0,0,0,0.0,496,11,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,14,0,0,0,0,2,0,11767,0,2,0.0,0,-384,1171,1555,45,True,0,2,2022
1002,Patrick Cutrone,FWD,Wolves,0.0,0,0,0,0,0.0,523,17,0,0,0.0,0.0,2021-08-22T13:00:00Z,0,17,0,0,0,0,2,0,13582,1,0,0.0,0,-6123,1047,7170,50,True,0,2,2022
1003,Jacob Ramsey,MID,Aston Villa,2.5,0,0,11,1,7.3,51,11,0,0,2.0,11.4,2021-08-21T14:00:00Z,90,14,0,0,0,0,2,0,28689,0,2,1.0,3,-163,3030,3193,45,True,0,2,2022
1004,Nathan AkÃ©,DEF,Man City,2.5,0,0,0,0,0.0,258,16,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,15,0,0,0,0,2,0,42395,0,5,0.0,0,5602,10000,4398,50,True,0,2,2022
1005,Jonjoe Kenny,DEF,Everton,0.0,0,0,0,0,0.0,502,14,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,10,0,0,0,0,2,0,5784,2,2,0.0,0,-431,312,743,45,False,0,2,2022
1006,Dennis Praet,MID,Leicester,0.0,0,0,0,0,0.0,206,20,0,0,0.0,0.0,2021-08-23T19:00:00Z,0,19,0,0,0,0,2,0,4290,1,4,0.0,0,-705,140,845,50,False,0,2,2022
1007,Joseph Willock,MID,Newcastle,0.5,0,0,7,0,11.0,19,11,2,0,2.4,5.4,2021-08-21T14:00:00Z,89,2,0,0,0,0,2,0,125295,0,2,8.0,2,11291,23473,12182,60,False,0,2,2022
1008,Angelo Ogbonna,DEF,West Ham,1.5,0,0,15,0,0.2,409,20,1,0,1.5,13.2,2021-08-23T19:00:00Z,90,9,0,0,0,0,2,0,10620,1,4,2.0,2,-835,674,1509,50,True,0,2,2022
1009,Pablo HernÃ¡ndez DomÃ­nguez,MID,Leeds,0.0,0,0,0,0,0.0,182,14,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,8,0,0,0,0,2,0,282,2,2,0.0,0,-105,0,105,55,True,0,2,2022
1010,Reiss Nelson,MID,Arsenal,0.5,0,0,0,0,0.0,531,18,0,0,0.0,0.0,2021-08-22T15:30:00Z,0,6,0,0,0,0,2,0,939,2,0,0.0,0,124,189,65,50,True,0,2,2022
1011,Rob Holding,DEF,Arsenal,0.0,0,0,8,0,0.3,14,18,2,0,3.8,31.4,2021-08-22T15:30:00Z,90,6,0,0,0,0,2,0,122888,2,0,6.0,0,-33396,1363,34759,44,True,1,2,2022
1012,Harry Kane,FWD,Spurs,0.4,0,0,-3,0,12.0,357,17,0,0,3.3,4.4,2021-08-22T13:00:00Z,18,20,0,0,0,0,2,0,612275,1,0,17.0,0,-394112,9677,403789,124,False,1,2,2022
1013,Troy Deeney,FWD,Watford,0.5,0,0,2,0,10.3,380,12,0,0,2.5,0.2,2021-08-21T16:30:00Z,12,4,0,0,0,0,2,0,225205,0,2,14.0,1,-21505,23693,45198,55,False,0,2,2022
1014,Seamus Coleman,DEF,Everton,1.0,0,0,5,0,10.5,165,14,2,0,2.3,11.4,2021-08-21T14:00:00Z,90,10,0,0,0,0,2,0,52475,2,2,1.0,0,1022,5763,4741,50,False,1,2,2022
1015,Harvey Barnes,MID,Leicester,2.5,0,0,6,0,12.3,215,20,2,0,2.4,3.6,2021-08-23T19:00:00Z,63,19,0,0,0,0,2,0,854193,1,4,8.0,2,-93354,32707,126061,70,False,0,2,2022
1016,Sergio ReguilÃ³n,DEF,Spurs,7.0,0,0,24,1,4.3,370,17,0,0,2.4,19.2,2021-08-22T13:00:00Z,90,20,0,0,0,0,2,0,340874,1,0,0.0,6,78316,99578,21262,50,False,0,2,2022
1017,Timothy Castagne,DEF,Leicester,0.0,0,0,0,0,0.0,209,20,0,0,0.0,0.0,2021-08-23T19:00:00Z,0,19,0,0,0,0,2,0,65153,1,4,0.0,0,-18856,548,19404,54,False,0,2,2022
1018,Joachim Andersen,DEF,Crystal Palace,3.5,0,0,18,1,1.0,488,13,0,0,1.4,9.2,2021-08-21T14:00:00Z,90,3,0,0,0,0,2,0,35072,0,0,4.0,5,-1805,1600,3405,45,True,1,2,2022
1019,Bailey Peacock-Farrell,GK,Burnley,0.0,0,0,0,0,0.0,117,15,0,0,0.0,0.0,2021-08-21T11:30:00Z,0,11,0,0,0,0,2,0,694,0,2,0.0,0,-129,0,129,45,False,0,2,2022
1020,Tom Heaton,GK,Man Utd,0.5,0,0,0,0,0.0,509,19,0,0,0.0,0.0,2021-08-22T13:00:00Z,0,16,0,0,0,0,2,0,35261,1,1,0.0,0,908,3231,2323,40,False,0,2,2022
1021,Pierluigi Gollini,GK,Spurs,0.5,0,0,0,0,0.0,486,17,0,0,0.0,0.0,2021-08-22T13:00:00Z,0,20,0,0,0,0,2,0,20033,1,0,0.0,0,-1602,666,2268,45,False,0,2,2022
1022,Josh Brownhill,MID,Burnley,0.5,0,0,6,0,15.9,115,15,2,0,3.5,15.2,2021-08-21T11:30:00Z,90,11,0,0,0,0,2,0,287798,0,2,4.0,2,-7769,5666,13435,45,False,0,2,2022
1023,JoÃ£o Pedro Junqueira de Jesus,FWD,Watford,0.0,0,0,0,0,0.0,404,12,0,0,0.0,0.0,2021-08-21T16:30:00Z,0,4,0,0,0,0,2,0,10526,0,2,0.0,0,-5585,286,5871,55,False,0,2,2022
1024,Ian Carlo Poveda-Ocampo,MID,Leeds,0.0,0,0,0,0,0.0,195,14,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,8,0,0,0,0,2,0,6345,2,2,0.0,0,-467,427,894,45,True,0,2,2022
1025,Frederico Rodrigues de Paula Santos,MID,Man Utd,4.0,0,0,7,0,24.3,274,19,1,0,4.0,15.6,2021-08-22T13:00:00Z,75,16,1,0,0,0,2,0,63157,1,1,0.0,0,23702,31883,8181,50,False,0,2,2022
1026,Yerson Mosquera Valdelamar,DEF,Wolves,-0.1,0,0,0,0,0.0,446,17,0,0,0.0,0.0,2021-08-22T13:00:00Z,0,17,0,0,0,0,2,0,1991,1,0,0.0,0,-441,36,477,45,True,0,2,2022
1027,Tyrick Mitchell,DEF,Crystal Palace,4.0,0,0,20,1,1.7,162,13,0,0,2.3,19.0,2021-08-21T14:00:00Z,90,3,0,0,0,0,2,0,49918,0,0,2.0,6,1218,5017,3799,45,True,0,2,2022
1028,Wayne Hennessey,GK,Burnley,-1.0,0,0,0,0,0.0,480,15,0,0,0.0,0.0,2021-08-21T11:30:00Z,0,11,0,0,0,0,2,0,19095,0,2,0.0,0,-1093,535,1628,45,False,0,2,2022
1029,Andreas Christensen,DEF,Chelsea,6.5,0,0,28,1,1.8,133,18,0,0,1.5,13.0,2021-08-22T15:30:00Z,90,1,0,0,0,0,2,0,101993,2,0,0.0,6,17145,25369,8224,50,False,0,2,2022
1030,Jack Harrison,MID,Leeds,2.0,0,0,10,0,14.3,267,14,2,0,2.9,9.8,2021-08-21T14:00:00Z,90,8,0,0,0,0,2,0,305139,2,2,5.0,2,-35391,11096,46487,60,True,0,2,2022
1031,David de Gea,GK,Man Utd,3.0,0,0,13,0,0.0,270,19,1,0,1.9,19.0,2021-08-22T13:00:00Z,90,16,0,0,0,0,2,3,245055,1,1,0.0,3,11840,33102,21262,50,False,0,2,2022
1032,Victor LindelÃ¶f,DEF,Man Utd,4.0,0,0,12,0,0.8,284,19,1,0,1.4,13.2,2021-08-22T13:00:00Z,90,16,0,0,0,0,2,0,61124,1,1,0.0,2,4756,10505,5749,50,False,0,2,2022
1033,Jannik Vestergaard,DEF,Leicester,0.5,0,0,0,0,0.0,340,20,0,0,0.0,0.0,2021-08-23T19:00:00Z,0,19,0,0,0,0,2,0,108119,1,4,0.0,0,-4005,7477,11482,50,False,0,2,2022
1034,Ayoze PÃ©rez,MID,Leicester,0.5,0,0,-8,0,11.9,211,20,4,0,1.6,0.0,2021-08-23T19:00:00Z,39,19,0,0,0,1,2,0,22761,1,4,8.0,-2,-684,2320,3004,60,False,0,2,2022
1035,Neal Maupay,FWD,Brighton,6.0,0,1,28,0,13.8,63,12,0,1,6.7,34.0,2021-08-21T16:30:00Z,45,18,0,0,0,0,2,0,226193,0,2,19.0,6,37995,58829,20834,65,True,0,2,2022
1036,Danny Welbeck,FWD,Brighton,0.0,0,0,0,0,0.0,447,12,0,0,0.0,0.0,2021-08-21T16:30:00Z,0,18,0,0,0,0,2,0,9898,0,2,0.0,0,-3264,242,3506,60,True,0,2,2022
1037,Tomas Soucek,MID,West Ham,5.0,0,0,7,0,6.5,422,20,1,0,4.0,4.0,2021-08-23T19:00:00Z,90,9,0,0,0,0,2,0,830636,1,4,29.0,2,16810,69153,52343,60,True,0,2,2022
1038,Aaron Connolly,FWD,Brighton,1.0,0,0,-2,0,1.1,72,12,0,0,0.5,0.0,2021-08-21T16:30:00Z,45,18,0,0,0,0,2,0,15599,0,2,6.0,1,-1682,1899,3581,55,True,0,2,2022
1039,Javier Manquillo,DEF,Newcastle,-0.5,0,0,0,0,0.0,302,11,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,2,0,0,0,0,2,0,679162,0,2,0.0,0,-33836,16154,49990,40,False,0,2,2022
1040,Romain Perraud,DEF,Southampton,1.0,0,0,8,0,0.8,460,19,1,0,0.6,5.4,2021-08-22T13:00:00Z,78,13,0,0,0,0,2,0,7929,1,1,0.0,2,-812,232,1044,50,True,0,2,2022
1041,Will Hughes,MID,Watford,-0.5,0,0,0,0,0.0,386,12,0,0,0.0,0.0,2021-08-21T16:30:00Z,0,4,0,0,0,0,2,0,4677,0,2,0.0,0,-983,209,1192,50,False,0,2,2022
1042,Ben Davies,DEF,Spurs,0.5,0,0,0,0,0.0,364,17,0,0,0.0,0.0,2021-08-22T13:00:00Z,0,20,0,0,0,0,2,0,21407,1,0,0.0,0,-1804,1094,2898,45,False,0,2,2022
1043,Nicolas PÃ©pÃ©,MID,Arsenal,2.0,0,0,4,0,8.3,17,18,2,0,1.1,2.6,2021-08-22T15:30:00Z,90,6,0,0,0,0,2,0,170310,2,0,0.0,2,-86710,4955,91665,74,True,0,2,2022
1044,Martin Kelly,DEF,Crystal Palace,0.5,0,0,0,0,0.0,151,13,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,3,0,0,0,0,2,0,88019,0,0,0.0,0,-3392,3832,7224,40,True,0,2,2022
1045,Andreas SÃ¶ndergaard,GK,Wolves,-0.5,0,0,0,0,0.0,444,17,0,0,0.0,0.0,2021-08-22T13:00:00Z,0,17,0,0,0,0,2,0,99074,1,0,0.0,0,2427,5351,2924,40,True,0,2,2022
1046,Will Norris,GK,Burnley,-1.0,0,0,0,0,0.0,114,15,0,0,0.0,0.0,2021-08-21T11:30:00Z,0,11,0,0,0,0,2,0,10110,0,2,0.0,0,-733,217,950,45,False,0,2,2022
1047,Granit Xhaka,MID,Arsenal,2.0,0,0,12,0,26.0,7,18,2,0,4.8,18.0,2021-08-22T15:30:00Z,90,6,0,0,0,0,2,0,71783,2,0,4.0,2,-6158,7841,13999,50,True,0,2,2022
1048,Jan Zamburek,MID,Brentford,-0.5,0,0,0,0,0.0,93,13,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,7,0,0,0,0,2,0,60790,0,0,0.0,0,230,8313,8083,45,False,0,2,2022
1049,Andi Zeqiri,FWD,Brighton,0.5,0,0,0,0,0.0,535,12,0,0,0.0,0.0,2021-08-21T16:30:00Z,0,18,0,0,0,0,2,0,47702,0,2,0.0,0,25589,32292,6703,45,True,0,2,2022
1050,Fabio Silva,FWD,Wolves,0.5,0,0,3,0,0.0,445,17,0,0,2.0,3.0,2021-08-22T13:00:00Z,6,17,0,0,0,0,2,0,58286,1,0,17.0,1,-7985,3256,11241,60,True,0,2,2022
1051,Michail Antonio,FWD,West Ham,14.5,1,3,67,0,26.1,413,20,1,2,20.6,93.0,2021-08-23T19:00:00Z,88,9,0,0,0,0,2,0,2152885,1,4,87.0,16,313650,377054,63404,76,True,0,2,2022
1052,Bernardo Fernandes Da Silva Junior,DEF,Brighton,0.0,0,0,0,0,0.0,68,12,0,0,0.0,0.0,2021-08-21T16:30:00Z,0,18,0,0,0,0,2,0,856,0,2,0.0,0,-167,0,167,40,True,0,2,2022
1053,Yves Bissouma,MID,Brighton,5.5,1,2,32,1,12.7,70,12,0,0,5.5,35.0,2021-08-21T16:30:00Z,90,18,0,0,0,0,2,0,937554,0,2,7.0,8,4592,61261,56669,45,True,0,2,2022
1054,Luke Ayling,DEF,Leeds,3.5,0,0,16,0,13.5,185,14,2,0,4.9,27.6,2021-08-21T14:00:00Z,90,8,0,0,0,0,2,0,962027,2,2,8.0,1,80087,112472,32385,45,True,0,2,2022
1055,Mads Roerslev Rasmussen,DEF,Brentford,-0.5,0,0,0,0,0.0,89,13,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,7,0,0,0,0,2,0,5818,0,0,0.0,0,-1282,91,1373,45,False,0,2,2022
1056,Jonny Evans,DEF,Leicester,0.0,0,0,0,0,0.0,201,20,0,0,0.0,0.0,2021-08-23T19:00:00Z,0,19,0,0,0,0,2,0,13390,1,4,0.0,0,-4060,133,4193,55,False,0,2,2022
1057,Anthony Elanga,MID,Man Utd,0.5,0,0,0,0,0.0,512,19,0,0,0.0,0.0,2021-08-22T13:00:00Z,0,16,0,0,0,0,2,0,1648,1,1,0.0,0,-320,99,419,50,False,0,2,2022
1058,Joe Rodon,DEF,Spurs,0.0,0,0,0,0,0.0,374,17,0,0,0.0,0.0,2021-08-22T13:00:00Z,0,20,0,0,0,0,2,0,8606,1,0,0.0,0,-1401,197,1598,45,False,0,2,2022
1059,Ferran Torres,MID,Man City,4.0,0,0,7,1,4.4,268,16,0,0,4.1,1.0,2021-08-21T14:00:00Z,60,15,0,0,0,0,2,0,159103,0,5,36.0,3,13661,34644,20983,70,True,0,2,2022
1060,Wesley Moraes,FWD,Aston Villa,1.0,0,0,2,0,0.5,47,11,0,0,0.0,0.0,2021-08-21T14:00:00Z,1,14,0,0,0,0,2,0,21372,0,2,0.0,1,-1226,3370,4596,55,True,0,2,2022
1061,Jordan Pickford,GK,Everton,1.5,0,0,12,0,0.0,170,14,2,0,1.0,10.0,2021-08-21T14:00:00Z,90,10,0,0,0,0,2,2,502827,2,2,0.0,1,-11798,20466,32264,50,False,0,2,2022
1062,Erik Pieters,DEF,Burnley,-0.5,0,0,2,0,0.9,100,15,0,0,0.2,0.0,2021-08-21T11:30:00Z,11,11,0,0,0,0,2,0,13362,0,2,2.0,1,-1884,253,2137,45,False,0,2,2022
1063,Juan Camilo HernÃ¡ndez SuÃ¡rez,FWD,Watford,3.0,0,0,2,0,1.2,472,12,0,0,0.6,2.2,2021-08-21T16:30:00Z,45,4,0,0,0,0,2,0,135794,0,2,3.0,1,67585,82904,15319,50,False,0,2,2022
1064,Bernd Leno,GK,Arsenal,1.5,0,0,17,0,0.0,1,18,2,0,2.4,24.2,2021-08-22T15:30:00Z,90,6,0,0,0,0,2,3,144885,2,0,0.0,2,-25816,2627,28443,50,True,0,2,2022
1065,Kai Havertz,MID,Chelsea,2.0,0,0,0,1,5.2,141,18,0,0,9.2,7.0,2021-08-22T15:30:00Z,89,1,0,0,0,0,2,0,639736,2,0,80.0,3,-236941,16942,253883,84,False,0,2,2022
1066,Daniel N'Lundulu,FWD,Southampton,0.0,0,0,0,0,0.0,344,19,0,0,0.0,0.0,2021-08-22T13:00:00Z,0,13,0,0,0,0,2,0,2328,1,1,0.0,0,-441,0,441,45,True,0,2,2022
1067,Martin Ãdegaard,MID,Arsenal,1.9,0,0,0,0,0.0,558,18,0,0,0.0,0.0,2021-08-22T15:30:00Z,0,6,0,0,0,0,2,0,8691,2,0,0.0,0,4907,5502,595,55,True,0,2,2022
1068,Leon Bailey,MID,Aston Villa,2.5,0,0,0,0,0.0,492,11,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,14,0,0,0,0,2,0,199852,0,2,0.0,0,5725,29825,24100,65,True,0,2,2022
1069,Michael Olise,MID,Crystal Palace,0.0,0,0,0,0,0.0,464,13,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,3,0,0,0,0,2,0,2490,0,0,0.0,0,-875,61,936,55,True,0,2,2022
1070,Morgan Gibbs-White,MID,Wolves,0.0,0,0,0,0,0.0,440,17,0,0,0.0,0.0,2021-08-22T13:00:00Z,0,17,0,0,0,0,2,0,34802,1,0,0.0,0,-67,3291,3358,45,True,0,2,2022
1071,Jeff Hendrick,MID,Newcastle,-0.5,0,0,0,0,0.0,297,11,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,2,0,0,0,0,2,0,4218,0,2,0.0,0,-633,196,829,50,False,0,2,2022
1072,Michael Keane,DEF,Everton,1.5,0,0,11,0,0.1,169,14,2,0,4.0,23.2,2021-08-21T14:00:00Z,90,10,0,0,0,0,2,0,204423,2,2,17.0,1,-11677,5546,17223,50,False,0,2,2022
1073,Mason Greenwood,MID,Man Utd,9.5,0,3,21,0,14.7,289,19,1,1,7.9,33.6,2021-08-22T13:00:00Z,90,16,0,0,0,0,2,0,712563,1,1,31.0,10,124810,169302,44492,75,False,0,2,2022
1074,JoÃ£o VirgÃ­nia,GK,Everton,0.0,0,0,0,0,0.0,181,14,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,10,0,0,0,0,2,0,173850,2,2,0.0,0,-1292,3510,4802,40,False,0,2,2022
1075,Adam Masina,DEF,Watford,0.5,0,0,15,0,11.7,390,12,2,0,3.3,21.0,2021-08-21T16:30:00Z,90,4,0,0,0,0,2,0,9061,0,2,0.0,1,-173,750,923,45,False,0,2,2022
1076,Ryan Sessegnon,DEF,Spurs,0.5,0,0,0,0,0.0,368,17,0,0,0.0,0.0,2021-08-22T13:00:00Z,0,20,0,0,0,0,2,0,11217,1,0,0.0,0,-1313,206,1519,45,False,0,2,2022
1077,Bryan Gil Salvatierra,MID,Spurs,0.5,0,0,0,0,0.0,487,17,0,0,0.0,0.0,2021-08-22T13:00:00Z,0,20,0,0,0,0,2,0,8220,1,0,0.0,0,-1834,414,2248,60,False,0,2,2022
1078,Daniel Amartey,DEF,Leicester,3.0,0,0,14,0,0.4,208,20,4,0,1.4,13.8,2021-08-23T19:00:00Z,90,19,0,0,0,0,2,0,1302262,1,4,0.0,0,164815,197012,32197,40,False,0,2,2022
1079,Chem Campbell,MID,Wolves,-0.5,0,0,0,0,0.0,548,17,0,0,0.0,0.0,2021-08-22T13:00:00Z,0,17,0,0,0,0,2,0,7604,1,0,0.0,0,2886,3963,1077,45,True,0,2,2022
1080,CÃ©sar Azpilicueta,DEF,Chelsea,6.0,0,0,25,1,4.1,119,18,0,0,3.0,23.6,2021-08-22T15:30:00Z,90,1,0,0,0,0,2,0,305902,2,0,2.0,6,-4272,20090,24362,60,False,0,2,2022
1081,Caoimhin Kelleher,GK,Liverpool,1.0,0,0,0,0,0.0,242,15,0,0,0.0,0.0,2021-08-21T11:30:00Z,0,5,0,0,0,0,2,0,8455,0,2,0.0,0,-873,139,1012,45,True,0,2,2022
1082,Dan Burn,DEF,Brighton,0.0,0,0,0,0,0.0,58,12,0,0,0.0,0.0,2021-08-21T16:30:00Z,0,18,0,0,0,0,2,0,2407,0,2,0.0,0,-727,55,782,45,True,0,2,2022
1083,Andrew Omobamidele,DEF,Norwich,-1.5,0,0,0,0,0.0,331,16,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,12,0,0,0,0,2,0,104044,0,5,0.0,0,-9200,1371,10571,40,False,0,2,2022
1084,Phil Foden,MID,Man City,0.0,0,0,0,0,0.0,265,16,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,15,0,0,0,0,2,0,68816,0,5,0.0,0,-38785,899,39684,79,True,0,2,2022
